CustomerID,event_timestamp,CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
CUST06788,2025-05-01 01:51:10.277364+00:00,575,24.0,231768.08,126041.79,3,3.0,0
CUST06789,2025-05-01 01:51:10.277364+00:00,439,82.0,223877.6,151721.36,3,1.0,0
CUST06790,2025-05-01 01:51:10.277364+00:00,656,41.0,95065.51,161073.22,6,2.0,0
CUST06791,2025-05-01 01:51:10.277364+00:00,322,62.0,214208.13,26824.08,0,3.0,0
CUST06792,2025-05-01 01:51:10.277364+00:00,569,78.0,140754.02,131588.74,8,3.0,0
CUST06793,2025-05-01 01:51:10.277364+00:00,632,36.0,39278.58,54265.42,9,1.0,0
CUST06794,2025-05-01 01:51:10.277364+00:00,384,49.0,207387.72,95773.16,2,4.0,0
CUST06795,2025-05-01 01:51:10.277364+00:00,330,,226979.94,110026.42,3,1.0,0
CUST06780,2025-05-01 01:51:10.277364+00:00,429,62.0,122204.06,79860.4,0,3.0,0
CUST06779,2025-05-01 01:51:10.277364+00:00,727,74.0,231315.38,175822.68,0,1.0,0
CUST06778,2025-05-01 01:51:10.277364+00:00,644,80.0,42731.81,126890.07,3,4.0,0
CUST06777,2025-05-01 01:51:10.277364+00:00,591,73.0,13377.1,70091.58,1,2.0,0
CUST06761,2025-05-01 01:51:10.277364+00:00,739,46.0,16175.46,153685.62,0,1.0,1
CUST06762,2025-05-01 01:51:10.277364+00:00,392,20.0,43008.29,17872.08,6,2.0,0
CUST06763,2025-05-01 01:51:10.277364+00:00,491,28.0,217710.99,180500.57,9,4.0,0
CUST06764,2025-05-01 01:51:10.277364+00:00,402,25.0,245551.1,172832.54,6,2.0,0
CUST06765,2025-05-01 01:51:10.277364+00:00,695,79.0,219803.53,62258.68,8,1.0,0
CUST06766,2025-05-01 01:51:10.277364+00:00,306,50.0,242417.62,25226.53,4,2.0,0
CUST06767,2025-05-01 01:51:10.277364+00:00,530,25.0,182701.7,86603.01,3,1.0,0
CUST06759,2025-05-01 01:51:10.277364+00:00,321,51.0,96299.35,13157.57,2,,0
CUST06768,2025-05-01 01:51:10.277364+00:00,539,42.0,39926.37,176231.49,4,1.0,0
CUST06770,2025-05-01 01:51:10.277364+00:00,531,43.0,182899.02,63499.54,7,1.0,0
CUST06771,2025-05-01 01:51:10.277364+00:00,756,34.0,128365.7,54035.48,3,3.0,1
CUST06772,2025-05-01 01:51:10.277364+00:00,532,,138666.81,77456.64,7,2.0,0
CUST06773,2025-05-01 01:51:10.277364+00:00,653,60.0,146547.52,198850.36,3,3.0,0
CUST06774,2025-05-01 01:51:10.277364+00:00,632,90.0,116711.61,176900.61,3,3.0,1
CUST06775,2025-05-01 01:51:10.277364+00:00,738,22.0,72647.12,113938.07,10,2.0,0
CUST06776,2025-05-01 01:51:10.277364+00:00,674,67.0,159256.28,163598.7,7,4.0,0
CUST06769,2025-05-01 01:51:10.277364+00:00,389,43.0,140792.61,101658.43,7,4.0,0
CUST06564,2025-05-01 01:51:10.277364+00:00,559,37.0,74874.47,38433.13,4,1.0,0
CUST06563,2025-05-01 01:51:10.277364+00:00,368,67.0,226233.94,78671.82,1,2.0,0
CUST06562,2025-05-01 01:51:10.277364+00:00,440,35.0,207365.43,74519.74,3,4.0,0
CUST06351,2025-05-01 01:51:10.277364+00:00,704,59.0,40860.36,37260.03,2,1.0,0
CUST06352,2025-05-01 01:51:10.277364+00:00,582,,154731.54,67765.38,1,4.0,0
CUST06353,2025-05-01 01:51:10.277364+00:00,661,22.0,139886.18,66940.76,9,3.0,0
CUST06354,2025-05-01 01:51:10.277364+00:00,678,,226271.92,28467.5,5,3.0,0
CUST06355,2025-05-01 01:51:10.277364+00:00,497,63.0,203698.05,120982.32,6,,0
CUST06356,2025-05-01 01:51:10.277364+00:00,655,34.0,229707.44,69725.31,6,2.0,0
CUST06357,2025-05-01 01:51:10.277364+00:00,839,44.0,116489.7,42924.56,5,2.0,0
CUST06358,2025-05-01 01:51:10.277364+00:00,728,85.0,196950.2,165533.46,10,3.0,0
CUST06359,2025-05-01 01:51:10.277364+00:00,316,40.0,12179.19,10489.38,7,1.0,0
CUST06360,2025-05-01 01:51:10.277364+00:00,678,51.0,73622.95,96315.37,5,,1
CUST06361,2025-05-01 01:51:10.277364+00:00,805,38.0,161068.11,92639.74,5,3.0,0
CUST06362,2025-05-01 01:51:10.277364+00:00,375,39.0,190920.97,137518.35,2,3.0,0
CUST06363,2025-05-01 01:51:10.277364+00:00,530,82.0,142623.1,83985.98,1,1.0,0
CUST06364,2025-05-01 01:51:10.277364+00:00,547,49.0,120183.93,107416.09,6,4.0,0
CUST06365,2025-05-01 01:51:10.277364+00:00,601,79.0,58316.49,182605.73,5,1.0,0
CUST06350,2025-05-01 01:51:10.277364+00:00,448,40.0,19003.69,51500.55,7,4.0,0
CUST06349,2025-05-01 01:51:10.277364+00:00,692,,190829.73,87602.51,3,3.0,0
CUST06348,2025-05-01 01:51:10.277364+00:00,801,69.0,1243612.2,35231.87,6,1.0,0
CUST06347,2025-05-01 01:51:10.277364+00:00,622,37.0,30922.31,72777.15,3,2.0,0
CUST06331,2025-05-01 01:51:10.277364+00:00,328,35.0,148393.96,48826.05,9,1.0,0
CUST06332,2025-05-01 01:51:10.277364+00:00,795,39.0,45669.63,23176.51,10,4.0,0
CUST06333,2025-05-01 01:51:10.277364+00:00,650,32.0,230841.93,41625.72,4,2.0,0
CUST06334,2025-05-01 01:51:10.277364+00:00,598,24.0,222169.03,62350.19,3,3.0,0
CUST06335,2025-05-01 01:51:10.277364+00:00,491,,136106.36,16892.84,2,2.0,0
CUST06336,2025-05-01 01:51:10.277364+00:00,363,53.0,112369.08,185319.0,7,4.0,0
CUST06337,2025-05-01 01:51:10.277364+00:00,514,33.0,25650.48,53795.62,6,2.0,0
CUST06366,2025-05-01 01:51:10.277364+00:00,514,45.0,43546.69,41973.65,0,3.0,0
CUST06338,2025-05-01 01:51:10.277364+00:00,465,58.0,205825.05,150394.65,4,1.0,1
CUST06340,2025-05-01 01:51:10.277364+00:00,531,45.0,61581.01,105376.93,6,4.0,0
CUST06341,2025-05-01 01:51:10.277364+00:00,840,91.0,248824.5,112019.13,9,4.0,0
CUST06342,2025-05-01 01:51:10.277364+00:00,494,34.0,167074.35,156831.2,1,,0
CUST06343,2025-05-01 01:51:10.277364+00:00,805,82.0,18465.65,159703.48,6,3.0,0
CUST06344,2025-05-01 01:51:10.277364+00:00,633,30.0,200323.93,36841.86,6,1.0,0
CUST06345,2025-05-01 01:51:10.277364+00:00,603,,187600.57,67635.25,3,4.0,0
CUST06346,2025-05-01 01:51:10.277364+00:00,736,75.0,100300.06,118877.38,7,4.0,0
CUST06339,2025-05-01 01:51:10.277364+00:00,842,,94842.52,88784.93,8,4.0,0
CUST06330,2025-05-01 01:51:10.277364+00:00,473,26.0,31545.2,132373.45,4,2.0,0
CUST06367,2025-05-01 01:51:10.277364+00:00,457,24.0,218870.59,30046.47,1,1.0,0
CUST06369,2025-05-01 01:51:10.277364+00:00,692,87.0,108821.76,151151.3,0,3.0,0
CUST06390,2025-05-01 01:51:10.277364+00:00,319,48.0,198601.55,54218.23,8,4.0,1
CUST06391,2025-05-01 01:51:10.277364+00:00,554,47.0,119986.06,49338.11,1,1.0,0
CUST06392,2025-05-01 01:51:10.277364+00:00,616,59.0,201479.35,179510.53,3,3.0,1
CUST06393,2025-05-01 01:51:10.277364+00:00,337,19.0,165896.14,170592.19,2,4.0,0
CUST06394,2025-05-01 01:51:10.277364+00:00,836,,50250.31,155687.6,6,4.0,1
CUST06395,2025-05-01 01:51:10.277364+00:00,685,42.0,111930.64,154569.24,1,2.0,0
CUST06396,2025-05-01 01:51:10.277364+00:00,325,46.0,176083.11,155535.03,2,3.0,0
CUST06397,2025-05-01 01:51:10.277364+00:00,753,39.0,82654.27,185578.96,8,2.0,0
CUST06398,2025-05-01 01:51:10.277364+00:00,622,36.0,48325.55,170306.88,7,4.0,0
CUST06399,2025-05-01 01:51:10.277364+00:00,812,90.0,134965.23,83829.1,1,2.0,0
CUST06400,2025-05-01 01:51:10.277364+00:00,312,58.0,68412.04,99547.47,5,3.0,0
CUST06401,2025-05-01 01:51:10.277364+00:00,670,55.0,148585.54,124867.02,2,2.0,0
CUST06402,2025-05-01 01:51:10.277364+00:00,590,46.0,67933.6,100363.94,5,4.0,0
CUST06403,2025-05-01 01:51:10.277364+00:00,631,91.0,226644.81,66418.04,4,2.0,0
CUST06404,2025-05-01 01:51:10.277364+00:00,560,39.0,85975.5,173618.51,9,4.0,0
CUST06389,2025-05-01 01:51:10.277364+00:00,640,40.0,83703.26,129252.36,4,1.0,0
CUST06388,2025-05-01 01:51:10.277364+00:00,688,30.0,192834.26,96760.67,10,1.0,0
CUST06387,2025-05-01 01:51:10.277364+00:00,357,40.0,13803.6,67239.8,7,3.0,0
CUST06386,2025-05-01 01:51:10.277364+00:00,832,25.0,3243.25,50931.02,3,2.0,0
CUST06370,2025-05-01 01:51:10.277364+00:00,384,31.0,222120.32,184732.65,2,4.0,0
CUST06371,2025-05-01 01:51:10.277364+00:00,566,72.0,36928.01,196799.84,4,3.0,0
CUST06372,2025-05-01 01:51:10.277364+00:00,368,75.0,31886.55,83033.29,3,2.0,0
CUST06373,2025-05-01 01:51:10.277364+00:00,646,61.0,173127.27,81711.17,1,2.0,0
CUST06374,2025-05-01 01:51:10.277364+00:00,722,,82893.83,181884.94,7,1.0,0
CUST06375,2025-05-01 01:51:10.277364+00:00,473,31.0,108926.52,173535.19,8,3.0,0
CUST06376,2025-05-01 01:51:10.277364+00:00,414,61.0,156398.37,81333.74,7,4.0,0
CUST06368,2025-05-01 01:51:10.277364+00:00,368,71.0,35553.05,151884.08,1,1.0,0
CUST06377,2025-05-01 01:51:10.277364+00:00,519,58.0,94743.96,24496.33,6,1.0,0
CUST06379,2025-05-01 01:51:10.277364+00:00,822,19.0,242246.17,61052.99,1,1.0,0
CUST06380,2025-05-01 01:51:10.277364+00:00,642,22.0,233265.2,182633.03,5,1.0,0
CUST06381,2025-05-01 01:51:10.277364+00:00,676,,136363.0,163162.28,10,3.0,1
CUST06382,2025-05-01 01:51:10.277364+00:00,429,64.0,88704.13,181184.98,3,4.0,0
CUST06383,2025-05-01 01:51:10.277364+00:00,838,52.0,108433.08,25373.66,4,4.0,0
CUST06384,2025-05-01 01:51:10.277364+00:00,301,36.0,82539.11,174276.44,8,2.0,0
CUST06385,2025-05-01 01:51:10.277364+00:00,400,80.0,110431.05,122686.32,8,4.0,0
CUST06378,2025-05-01 01:51:10.277364+00:00,330,90.0,199960.36,120432.57,9,3.0,0
CUST06405,2025-05-01 01:51:10.277364+00:00,504,25.0,226862.6,162655.35,3,4.0,0
CUST06329,2025-05-01 01:51:10.277364+00:00,802,83.0,129496.63,131498.92,5,3.0,0
CUST06327,2025-05-01 01:51:10.277364+00:00,655,,51416.07,75661.58,0,1.0,0
CUST06273,2025-05-01 01:51:10.277364+00:00,443,41.0,242051.12,63010.09,10,3.0,0
CUST06274,2025-05-01 01:51:10.277364+00:00,721,27.0,239618.38,162181.9,7,1.0,0
CUST06275,2025-05-01 01:51:10.277364+00:00,668,33.0,19884.81,46510.45,1,4.0,0
CUST06276,2025-05-01 01:51:10.277364+00:00,349,56.0,4956.42,189039.49,1,1.0,0
CUST06277,2025-05-01 01:51:10.277364+00:00,405,35.0,11114.15,105165.01,2,4.0,0
CUST06278,2025-05-01 01:51:10.277364+00:00,515,42.0,171328.61,63849.88,3,4.0,0
CUST06279,2025-05-01 01:51:10.277364+00:00,724,,177719.77,84026.8,8,1.0,0
CUST06280,2025-05-01 01:51:10.277364+00:00,371,73.0,181006.94,58737.39,5,2.0,0
CUST06281,2025-05-01 01:51:10.277364+00:00,745,64.0,157559.85,83023.64,2,1.0,0
CUST06282,2025-05-01 01:51:10.277364+00:00,485,20.0,71372.83,34851.29,7,1.0,0
CUST06283,2025-05-01 01:51:10.277364+00:00,369,18.0,41782.23,166400.75,5,3.0,1
CUST06284,2025-05-01 01:51:10.277364+00:00,449,50.0,231964.58,193094.75,7,1.0,0
CUST06285,2025-05-01 01:51:10.277364+00:00,545,88.0,228285.04,135236.53,9,4.0,0
CUST06286,2025-05-01 01:51:10.277364+00:00,837,91.0,60621.53,163630.37,1,4.0,0
CUST06287,2025-05-01 01:51:10.277364+00:00,398,76.0,41984.28,53335.09,7,1.0,0
CUST06272,2025-05-01 01:51:10.277364+00:00,416,21.0,93688.05,48470.84,8,4.0,0
CUST06271,2025-05-01 01:51:10.277364+00:00,317,31.0,170943.36,101721.6,0,1.0,0
CUST06270,2025-05-01 01:51:10.277364+00:00,711,49.0,247395.02,150741.53,1,3.0,0
CUST06269,2025-05-01 01:51:10.277364+00:00,568,59.0,54211.04,145799.29,4,4.0,0
CUST06253,2025-05-01 01:51:10.277364+00:00,325,70.0,117943.2,82921.02,7,,0
CUST06254,2025-05-01 01:51:10.277364+00:00,326,81.0,137943.13,44122.73,2,1.0,0
CUST06255,2025-05-01 01:51:10.277364+00:00,382,75.0,39124.9,108694.11,1,3.0,0
CUST06256,2025-05-01 01:51:10.277364+00:00,712,54.0,194853.44,21562.87,5,4.0,0
CUST06257,2025-05-01 01:51:10.277364+00:00,466,29.0,77882.35,21176.64,0,4.0,0
CUST06258,2025-05-01 01:51:10.277364+00:00,468,21.0,229487.17,126544.46,8,2.0,0
CUST06259,2025-05-01 01:51:10.277364+00:00,528,48.0,82388.11,101292.99,6,,0
CUST06288,2025-05-01 01:51:10.277364+00:00,577,,93835.25,21923.23,10,3.0,0
CUST06260,2025-05-01 01:51:10.277364+00:00,666,55.0,215719.72,106159.91,7,2.0,0
CUST06262,2025-05-01 01:51:10.277364+00:00,837,31.0,126458.2,160207.49,4,3.0,0
CUST06263,2025-05-01 01:51:10.277364+00:00,823,90.0,93088.67,48225.13,4,4.0,0
CUST06264,2025-05-01 01:51:10.277364+00:00,371,41.0,96773.83,121364.57,6,3.0,0
CUST06265,2025-05-01 01:51:10.277364+00:00,405,27.0,154645.55,173490.84,6,,0
CUST06266,2025-05-01 01:51:10.277364+00:00,581,55.0,173232.15,168473.52,1,2.0,0
CUST06267,2025-05-01 01:51:10.277364+00:00,432,60.0,217618.38,15439.32,1,4.0,0
CUST06268,2025-05-01 01:51:10.277364+00:00,833,54.0,142263.14,63007.37,6,2.0,1
CUST06261,2025-05-01 01:51:10.277364+00:00,827,,88133.14,70551.85,6,4.0,0
CUST06328,2025-05-01 01:51:10.277364+00:00,438,42.0,87238.04,45496.48,9,2.0,0
CUST06289,2025-05-01 01:51:10.277364+00:00,754,49.0,12101.66,129151.31,4,4.0,0
CUST06291,2025-05-01 01:51:10.277364+00:00,532,34.0,95074.75,168525.13,3,1.0,0
CUST06312,2025-05-01 01:51:10.277364+00:00,432,85.0,108833.11,197022.41,2,4.0,0
CUST06313,2025-05-01 01:51:10.277364+00:00,420,71.0,14290.34,187480.24,2,2.0,0
CUST06314,2025-05-01 01:51:10.277364+00:00,751,37.0,93336.47,12702.59,8,3.0,0
CUST06315,2025-05-01 01:51:10.277364+00:00,428,32.0,196356.22,39359.06,2,4.0,0
CUST06316,2025-05-01 01:51:10.277364+00:00,390,22.0,101667.17,114965.61,9,2.0,0
CUST06317,2025-05-01 01:51:10.277364+00:00,328,56.0,193895.05,45584.78,0,1.0,0
CUST06318,2025-05-01 01:51:10.277364+00:00,823,57.0,172209.81,172421.83,2,,0
CUST06319,2025-05-01 01:51:10.277364+00:00,632,24.0,129327.02,142950.15,1,4.0,0
CUST06320,2025-05-01 01:51:10.277364+00:00,596,89.0,184427.45,44975.72,8,3.0,0
CUST06321,2025-05-01 01:51:10.277364+00:00,429,50.0,219778.5,165498.15,0,4.0,0
CUST06322,2025-05-01 01:51:10.277364+00:00,592,54.0,198252.86,104672.03,10,1.0,0
CUST06323,2025-05-01 01:51:10.277364+00:00,472,49.0,172932.48,144845.23,1,4.0,0
CUST06324,2025-05-01 01:51:10.277364+00:00,323,60.0,175455.55,36567.46,0,4.0,0
CUST06325,2025-05-01 01:51:10.277364+00:00,398,80.0,40274.62,108392.0,8,,0
CUST06326,2025-05-01 01:51:10.277364+00:00,705,53.0,237668.0,157504.23,6,4.0,1
CUST06311,2025-05-01 01:51:10.277364+00:00,759,57.0,38004.64,197892.68,0,4.0,0
CUST06310,2025-05-01 01:51:10.277364+00:00,671,90.0,228260.89,60624.37,8,4.0,0
CUST06309,2025-05-01 01:51:10.277364+00:00,628,55.0,1011.11,118092.21,7,,0
CUST06308,2025-05-01 01:51:10.277364+00:00,509,20.0,7353.2,17653.39,9,4.0,0
CUST06292,2025-05-01 01:51:10.277364+00:00,693,38.0,59685.99,111225.06,2,2.0,0
CUST06293,2025-05-01 01:51:10.277364+00:00,800,72.0,184205.07,128199.14,8,3.0,0
CUST06294,2025-05-01 01:51:10.277364+00:00,550,23.0,226239.91,79967.78,9,2.0,0
CUST06295,2025-05-01 01:51:10.277364+00:00,820,66.0,227285.04,167827.1,6,1.0,0
CUST06296,2025-05-01 01:51:10.277364+00:00,378,43.0,151069.45,142545.06,6,2.0,0
CUST06297,2025-05-01 01:51:10.277364+00:00,351,49.0,175872.43,45315.5,5,4.0,0
CUST06298,2025-05-01 01:51:10.277364+00:00,525,89.0,123507.86,63093.3,8,2.0,0
CUST06290,2025-05-01 01:51:10.277364+00:00,403,34.0,40534.78,165340.0,9,2.0,0
CUST06299,2025-05-01 01:51:10.277364+00:00,350,61.0,36671.93,38852.66,2,3.0,0
CUST06301,2025-05-01 01:51:10.277364+00:00,333,46.0,87488.45,48425.36,6,3.0,0
CUST06302,2025-05-01 01:51:10.277364+00:00,430,34.0,1448.38,40165.92,8,4.0,0
CUST06303,2025-05-01 01:51:10.277364+00:00,742,35.0,143738.43,40482.37,5,3.0,0
CUST06304,2025-05-01 01:51:10.277364+00:00,731,57.0,49592.2,60515.59,9,,0
CUST06305,2025-05-01 01:51:10.277364+00:00,796,,221626.41,163715.56,1,3.0,0
CUST06306,2025-05-01 01:51:10.277364+00:00,702,62.0,233486.18,188275.35,7,3.0,0
CUST06307,2025-05-01 01:51:10.277364+00:00,622,20.0,40543.27,199213.15,8,3.0,0
CUST06300,2025-05-01 01:51:10.277364+00:00,485,76.0,158758.96,106087.53,0,3.0,0
CUST06406,2025-05-01 01:51:10.277364+00:00,686,,69870.45,84073.29,6,2.0,1
CUST06407,2025-05-01 01:51:10.277364+00:00,767,23.0,151113.63,31786.65,10,1.0,0
CUST06408,2025-05-01 01:51:10.277364+00:00,714,,32554.59,10925.22,9,3.0,1
CUST06508,2025-05-01 01:51:10.277364+00:00,587,42.0,108929.97,121740.28,3,4.0,0
CUST06509,2025-05-01 01:51:10.277364+00:00,637,83.0,114092.2,15351.18,2,1.0,0
CUST06510,2025-05-01 01:51:10.277364+00:00,336,84.0,86041.79,155301.24,6,3.0,0
CUST06511,2025-05-01 01:51:10.277364+00:00,436,86.0,124765.62,126411.9,1,2.0,0
CUST06512,2025-05-01 01:51:10.277364+00:00,807,57.0,161642.51,25339.2,9,2.0,0
CUST06513,2025-05-01 01:51:10.277364+00:00,526,,203636.23,32530.53,1,1.0,0
CUST06514,2025-05-01 01:51:10.277364+00:00,619,,45792.66,101426.71,1,2.0,0
CUST06515,2025-05-01 01:51:10.277364+00:00,481,54.0,101354.41,172039.31,3,2.0,0
CUST06516,2025-05-01 01:51:10.277364+00:00,385,,115300.41,115212.16,7,3.0,0
CUST06517,2025-05-01 01:51:10.277364+00:00,766,,121998.64,184727.0,7,2.0,0
CUST06518,2025-05-01 01:51:10.277364+00:00,352,79.0,135493.23,164973.99,7,2.0,0
CUST06519,2025-05-01 01:51:10.277364+00:00,534,58.0,200436.81,129848.89,7,3.0,0
CUST06520,2025-05-01 01:51:10.277364+00:00,732,59.0,221562.64,69538.8,6,1.0,0
CUST06521,2025-05-01 01:51:10.277364+00:00,795,48.0,39789.42,172019.41,5,4.0,0
CUST06522,2025-05-01 01:51:10.277364+00:00,399,50.0,178170.46,135246.73,6,,1
CUST06507,2025-05-01 01:51:10.277364+00:00,486,64.0,209285.58,152999.75,2,1.0,0
CUST06506,2025-05-01 01:51:10.277364+00:00,324,77.0,184796.07,167525.88,8,2.0,0
CUST06505,2025-05-01 01:51:10.277364+00:00,801,84.0,206589.73,154488.42,3,3.0,0
CUST06504,2025-05-01 01:51:10.277364+00:00,408,83.0,46346.4,193090.67,10,3.0,0
CUST06488,2025-05-01 01:51:10.277364+00:00,497,71.0,153177.58,122909.29,2,1.0,0
CUST06489,2025-05-01 01:51:10.277364+00:00,525,75.0,96502.93,39438.88,5,4.0,0
CUST06490,2025-05-01 01:51:10.277364+00:00,762,61.0,65144.55,73905.7,1,1.0,0
CUST06491,2025-05-01 01:51:10.277364+00:00,536,60.0,199816.63,54272.03,3,4.0,0
CUST06492,2025-05-01 01:51:10.277364+00:00,325,,75233.3,99398.09,7,1.0,0
CUST06493,2025-05-01 01:51:10.277364+00:00,420,65.0,45011.7,162108.95,1,,0
CUST06494,2025-05-01 01:51:10.277364+00:00,805,34.0,97099.18,166151.2,8,1.0,0
CUST06523,2025-05-01 01:51:10.277364+00:00,702,60.0,119777.06,115025.42,4,4.0,0
CUST06495,2025-05-01 01:51:10.277364+00:00,481,22.0,32916.23,43832.49,1,3.0,0
CUST06497,2025-05-01 01:51:10.277364+00:00,614,91.0,177520.1,138579.2,7,4.0,0
CUST06498,2025-05-01 01:51:10.277364+00:00,572,81.0,3694.65,85360.01,6,1.0,0
CUST06499,2025-05-01 01:51:10.277364+00:00,531,83.0,173716.62,182032.96,9,3.0,0
CUST06500,2025-05-01 01:51:10.277364+00:00,719,,74746.83,78213.63,5,2.0,0
CUST06501,2025-05-01 01:51:10.277364+00:00,741,21.0,164050.9,103125.61,0,3.0,0
CUST06502,2025-05-01 01:51:10.277364+00:00,795,45.0,176621.01,121498.81,1,2.0,0
CUST06503,2025-05-01 01:51:10.277364+00:00,323,55.0,69445.36,91196.98,6,3.0,0
CUST06496,2025-05-01 01:51:10.277364+00:00,842,87.0,172599.24,114326.66,7,1.0,0
CUST06487,2025-05-01 01:51:10.277364+00:00,400,47.0,102319.07,185454.67,9,1.0,0
CUST06524,2025-05-01 01:51:10.277364+00:00,695,84.0,104429.18,105118.44,7,1.0,0
CUST06526,2025-05-01 01:51:10.277364+00:00,714,58.0,16033.94,12990.35,4,3.0,0
CUST06547,2025-05-01 01:51:10.277364+00:00,694,,23496.07,68618.46,2,4.0,0
CUST06548,2025-05-01 01:51:10.277364+00:00,759,19.0,75374.78,29693.88,8,2.0,0
CUST06549,2025-05-01 01:51:10.277364+00:00,377,43.0,120808.05,165949.82,3,2.0,0
CUST06550,2025-05-01 01:51:10.277364+00:00,711,79.0,51795.66,79245.28,5,4.0,0
CUST06551,2025-05-01 01:51:10.277364+00:00,374,61.0,83417.92,71811.26,8,2.0,1
CUST06552,2025-05-01 01:51:10.277364+00:00,594,48.0,128423.3,13456.71,1,1.0,0
CUST06553,2025-05-01 01:51:10.277364+00:00,320,43.0,80734.86,147915.89,6,2.0,0
CUST06554,2025-05-01 01:51:10.277364+00:00,470,22.0,22329.34,62072.96,2,2.0,1
CUST06555,2025-05-01 01:51:10.277364+00:00,314,87.0,49303.38,92815.73,0,3.0,0
CUST06556,2025-05-01 01:51:10.277364+00:00,510,,198551.72,180961.1,8,1.0,0
CUST06557,2025-05-01 01:51:10.277364+00:00,385,33.0,238582.9,33808.28,8,4.0,0
CUST06558,2025-05-01 01:51:10.277364+00:00,448,48.0,37109.22,17227.42,10,1.0,0
CUST06559,2025-05-01 01:51:10.277364+00:00,671,31.0,170254.76,116496.55,3,2.0,0
CUST06560,2025-05-01 01:51:10.277364+00:00,779,42.0,226394.94,142972.19,8,3.0,0
CUST06561,2025-05-01 01:51:10.277364+00:00,450,88.0,74785.71,110352.38,6,4.0,0
CUST06546,2025-05-01 01:51:10.277364+00:00,782,40.0,62070.75,158502.52,4,3.0,0
CUST06545,2025-05-01 01:51:10.277364+00:00,417,90.0,221786.39,164990.3,9,2.0,0
CUST06544,2025-05-01 01:51:10.277364+00:00,738,43.0,51883.82,73281.35,0,3.0,0
CUST06543,2025-05-01 01:51:10.277364+00:00,573,77.0,155058.99,150651.18,3,1.0,0
CUST06527,2025-05-01 01:51:10.277364+00:00,762,80.0,244452.74,146136.33,6,1.0,0
CUST06528,2025-05-01 01:51:10.277364+00:00,840,57.0,160592.13,184726.01,8,4.0,0
CUST06529,2025-05-01 01:51:10.277364+00:00,663,,113106.47,44895.83,9,2.0,0
CUST06530,2025-05-01 01:51:10.277364+00:00,429,64.0,190440.88,187597.49,0,4.0,0
CUST06531,2025-05-01 01:51:10.277364+00:00,383,39.0,22783.18,23663.25,10,4.0,0
CUST06532,2025-05-01 01:51:10.277364+00:00,570,72.0,151861.6,114968.38,8,4.0,0
CUST06533,2025-05-01 01:51:10.277364+00:00,543,60.0,165152.9,31956.23,2,1.0,0
CUST06525,2025-05-01 01:51:10.277364+00:00,826,55.0,28335.79,50434.31,1,2.0,0
CUST06534,2025-05-01 01:51:10.277364+00:00,687,78.0,113013.73,178929.85,0,2.0,0
CUST06536,2025-05-01 01:51:10.277364+00:00,465,49.0,238646.22,57700.38,2,1.0,0
CUST06537,2025-05-01 01:51:10.277364+00:00,358,21.0,75283.73,163127.47,7,3.0,1
CUST06538,2025-05-01 01:51:10.277364+00:00,803,62.0,31199.23,140812.48,10,3.0,0
CUST06539,2025-05-01 01:51:10.277364+00:00,422,89.0,157618.39,83744.29,1,1.0,0
CUST06540,2025-05-01 01:51:10.277364+00:00,712,37.0,143580.74,168986.14,3,3.0,0
CUST06541,2025-05-01 01:51:10.277364+00:00,438,88.0,188693.13,130782.99,1,4.0,0
CUST06542,2025-05-01 01:51:10.277364+00:00,528,82.0,188445.78,59357.72,10,1.0,0
CUST06535,2025-05-01 01:51:10.277364+00:00,513,91.0,63149.65,29615.64,6,4.0,0
CUST06486,2025-05-01 01:51:10.277364+00:00,402,56.0,7843.45,195901.99,9,2.0,0
CUST06485,2025-05-01 01:51:10.277364+00:00,558,,172868.41,129890.99,3,4.0,0
CUST06484,2025-05-01 01:51:10.277364+00:00,736,19.0,2269.48,154224.13,9,1.0,1
CUST06429,2025-05-01 01:51:10.277364+00:00,507,,2939.13,73965.77,10,2.0,0
CUST06430,2025-05-01 01:51:10.277364+00:00,468,52.0,48151.06,120521.19,9,3.0,0
CUST06431,2025-05-01 01:51:10.277364+00:00,629,89.0,121952.37,128854.52,0,4.0,0
CUST06432,2025-05-01 01:51:10.277364+00:00,579,,10069.68,59436.0,7,3.0,0
CUST06433,2025-05-01 01:51:10.277364+00:00,604,,183308.84,93042.29,3,1.0,0
CUST06434,2025-05-01 01:51:10.277364+00:00,445,27.0,37982.05,147056.01,7,3.0,0
CUST06435,2025-05-01 01:51:10.277364+00:00,815,46.0,193152.79,52911.13,1,1.0,0
CUST06436,2025-05-01 01:51:10.277364+00:00,389,88.0,51183.35,168863.81,3,3.0,0
CUST06437,2025-05-01 01:51:10.277364+00:00,752,85.0,86654.87,24730.04,1,3.0,1
CUST06438,2025-05-01 01:51:10.277364+00:00,359,41.0,119773.24,120431.38,4,1.0,0
CUST06439,2025-05-01 01:51:10.277364+00:00,610,,86817.7,82140.49,9,2.0,0
CUST06440,2025-05-01 01:51:10.277364+00:00,827,56.0,5904.84,20129.55,9,3.0,0
CUST06441,2025-05-01 01:51:10.277364+00:00,526,42.0,227143.52,157152.51,7,1.0,0
CUST06442,2025-05-01 01:51:10.277364+00:00,773,85.0,71616.63,113842.95,10,3.0,0
CUST06443,2025-05-01 01:51:10.277364+00:00,840,51.0,34009.01,145911.91,6,3.0,1
