CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
404,20.0,88902.32,78153.24,3,2.0,0
704,78.0,108846.07,79317.19,9,2.0,0
681,51.0,205598.13,32023.1,6,2.0,0
755,48.0,12387.11,98603.8,4,3.0,0
815,46.0,193152.79,52911.13,1,1.0,0
755,55.0,190847.84,136738.14,9,2.4913684210526315,0
359,21.0,205551.87,63795.62,3,2.4913684210526315,0
824,54.499,193313.11,41550.89,4,4.0,0
570,76.0,88810.15,165534.82,0,1.0,0
726,30.0,38538.18,68916.45,5,4.0,1
434,31.0,6592.13,55529.32,1,2.0,0
700,54.499,16839.05,26430.29,5,2.0,0
465,67.0,127972.13,91932.14,6,1.0,0
438,81.0,20373.28,11954.84,4,2.4913684210526315,0
829,42.0,11908.57,167525.54,2,1.0,0
483,34.0,65516.01,51170.35,3,1.0,0
513,51.0,134946.71,115008.23,3,3.0,0
789,55.0,215151.23,100151.83,2,4.0,1
355,55.0,243615.45,11967.51,5,2.0,0
725,55.0,38133.01,162017.65,4,1.0,0
599,60.0,221997.75,144081.21,2,3.0,0
326,83.0,50962.03,189193.83,10,4.0,0
782,26.0,88337.94,78091.31,0,1.0,0
797,59.0,124015.51,184820.69,10,2.0,0
460,25.0,22135.88,93439.11,5,4.0,0
687,25.0,3169.63,159396.37,7,2.0,0
700,58.0,26239.46,121021.33,3,2.4913684210526315,0
716,54.499,10268.04,190371.44,0,2.0,0
769,42.0,108517.58,29561.52,9,4.0,0
615,64.0,194264.45,160903.57,8,2.4913684210526315,0
836,54.499,50250.31,155687.6,6,4.0,1
823,41.0,52787.53,113007.03,6,3.0,0
790,36.0,180892.87,192810.43,6,3.0,0
453,30.0,103557.19,73663.09,7,1.0,0
621,46.0,189352.7,178061.12,6,3.0,0
832,20.0,218000.98,178311.81,10,4.0,0
319,57.0,239864.12,71617.47,5,2.0,0
763,26.0,68344.24,119691.86,9,2.0,0
543,39.0,134139.89,107621.68,0,1.0,0
599,52.0,207620.03,164142.66,8,2.0,0
647,29.0,28552.61,22851.21,4,4.0,0
554,30.0,125876.15,152807.58,0,4.0,0
572,54.499,76762.22,52119.32,1,2.0,0
781,30.0,24987.48,87259.0,6,3.0,0
477,31.0,124387.86,89957.75,3,2.0,0
331,21.0,244156.09,178969.33,8,4.0,0
346,54.499,30494.08,73459.22,1,2.0,0
588,25.0,64947.22,138486.92,7,1.0,1
497,61.0,99921.32,165177.94,0,2.0,0
307,88.0,228925.73,11661.55,7,1.0,0
585,45.0,105165.44,91277.73,3,4.0,0
521,25.0,82215.32,119582.05,9,3.0,0
838,45.0,175789.19,11401.02,8,1.0,0
536,43.0,122427.64,67131.04,2,3.0,0
526,54.499,98903.32,158473.84,2,3.0,0
436,47.0,119409.44,195296.05,7,1.0,0
738,36.0,173720.7,159893.04,3,2.4913684210526315,0
784,41.0,147940.22,101451.02,1,4.0,0
825,52.0,226192.77,89500.64,9,1.0,0
744,54.0,131685.53,186124.16,4,4.0,0
498,84.0,216364.37,32411.14,7,3.0,0
369,54.0,50619.96,194701.54,8,1.0,0
483,68.0,225058.22,128965.97,4,2.0,0
810,48.0,73675.76,76031.38,5,4.0,0
324,82.0,6440.93,83453.79,10,2.0,0
480,81.0,128415.3,124762.66,8,1.0,0
512,70.0,146502.87,58782.04,2,1.0,0
557,34.0,207941.96,128273.02,4,1.0,0
383,27.0,111205.3,57739.23,1,2.0,0
587,81.0,223477.73,96617.57,2,2.0,0
700,40.0,212203.48,128848.11,1,4.0,0
375,86.0,22951.73,93625.06,3,3.0,0
733,64.0,11352.48,83483.89,1,4.0,1
832,77.0,97153.08,33341.24,7,1.0,0
582,78.0,201113.63,24263.84,9,4.0,0
655,83.0,198087.43,83395.16,8,2.0,0
307,54.499,106035.95,95407.1,5,2.0,0
846,32.0,198261.52,73852.78,5,2.4913684210526315,0
488,25.0,151340.28,24835.81,7,1.0,0
689,35.0,220390.85,158475.95,8,1.0,0
539,82.0,21136.8,15195.42,8,4.0,0
427,38.0,61862.71,129830.48,6,3.0,0
551,86.0,101615.46,114495.83,2,1.0,0
814,63.0,6941.21,120435.89,9,4.0,0
542,83.0,45722.89,90741.18,9,3.0,0
520,34.0,127231.26,144237.4,10,3.0,0
664,72.0,64817.43,73149.66,7,2.0,0
698,52.0,72854.09,72305.91,4,4.0,0
578,35.0,62044.77,162230.34,0,1.0,0
770,91.0,225043.82,109497.32,6,1.0,0
553,78.0,222780.22,149969.96,9,2.0,0
827,28.0,237549.8,90395.7,0,2.0,0
367,46.0,235440.36,134509.09,0,2.0,0
709,18.0,108578.17,84128.09,5,4.0,0
344,27.0,85275.11,186364.81,6,4.0,0
783,86.0,32184.99,131384.1,7,1.0,0
624,79.0,102531.18,174866.16,5,3.0,0
701,69.0,156095.79,150426.09,10,2.0,0
479,59.0,127390.47,81648.17,10,4.0,0
832,73.0,69134.86,169582.08,9,2.0,0
845,78.0,247833.25,130976.95,6,4.0,0
639,59.0,60827.42,164855.46,1,2.0,0
573,18.0,168446.22,146501.58,10,1.0,0
499,65.0,224447.76,34331.91,9,3.0,0
305,54.499,68627.99,35882.28,1,4.0,0
808,67.0,132888.46,76356.02,7,3.0,0
542,28.0,245695.6,160989.24,7,4.0,0
643,50.0,87723.1,172988.74,6,2.0,0
520,60.0,83509.84,141084.73,9,4.0,0
623,39.0,195220.88,81875.2,4,3.0,0
492,36.0,44244.56,27039.17,3,3.0,0
437,23.0,193764.69,42503.09,6,1.0,0
559,80.0,219367.39,167845.04,10,3.0,1
705,55.0,212651.27,58898.06,2,2.0,0
618,56.0,83253.14,139994.24,7,3.0,0
611,37.0,187829.5,175485.43,4,2.0,1
525,78.0,147669.09,106842.53,4,4.0,0
312,91.0,115744.3,97089.62,3,2.0,0
533,75.0,218250.35,61834.36,1,3.0,0
643,49.0,195444.49,76653.42,9,2.0,0
770,52.0,26903.39,164403.69,10,4.0,0
722,45.0,230850.29,159267.53,2,2.0,0
433,54.499,194118.44,173566.6,4,3.0,0
777,72.0,7593.29,197207.18,5,3.0,0
366,57.0,92435.58,56837.15,10,3.0,0
388,74.0,103348.05,179528.96,7,1.0,0
481,42.0,173731.41,123494.92,8,1.0,0
528,39.0,164136.83,128466.86,5,3.0,0
366,41.0,70555.28,114887.5,9,4.0,1
436,41.0,164510.26,54163.09,7,2.0,0
584,65.0,132562.08,126004.31,9,4.0,0
662,81.0,232023.85,123011.64,10,1.0,0
667,63.0,103089.81,106405.2,8,4.0,0
439,76.0,235289.86,75347.96,5,3.0,0
767,48.0,217585.85,150143.44,4,2.0,0
563,61.0,221322.44,34679.37,6,2.4913684210526315,0
326,49.0,103098.81,169273.64,3,2.0,0
406,68.0,60127.51,60010.33,6,4.0,0
371,75.0,2338.7,53928.9,8,1.0,0
762,42.0,147147.53,148411.73,0,1.0,0
733,62.0,105209.18,82885.72,1,1.0,0
306,37.0,225355.65,30082.85,3,2.0,0
490,54.499,21096.78,18657.45,3,2.4913684210526315,0
581,42.0,65307.56,82958.22,3,4.0,0
465,32.0,32168.8,101071.77,6,2.0,0
493,51.0,230890.79,126547.7,10,2.0,0
457,79.0,94633.71,138276.36,3,1.0,0
753,26.0,207328.31,101068.97,9,1.0,0
695,37.0,58667.39,163950.92,2,2.4913684210526315,0
617,54.499,142516.52,99114.45,0,4.0,0
670,47.0,139463.26,21450.57,9,2.4913684210526315,0
399,84.0,194003.47,29332.53,8,3.0,1
586,28.0,95776.22,196915.93,1,3.0,0
805,34.0,97099.18,166151.2,8,1.0,0
410,74.0,69628.63,191786.12,1,4.0,0
757,54.499,246634.45,22776.11,5,4.0,0
734,70.0,118951.26,64155.66,0,4.0,0
771,81.0,86944.2,77741.23,1,1.0,0
771,39.0,78390.97,91301.73,8,4.0,0
488,70.0,115382.43,157951.43,4,2.0,0
496,65.0,152562.77,133620.28,7,3.0,0
316,28.0,145019.02,157844.62,5,1.0,0
372,66.0,78438.45,131046.19,8,4.0,0
816,87.0,148969.32,12132.06,9,1.0,0
487,84.0,242837.0,42932.7,1,4.0,0
732,75.0,19855.16,107298.03,9,4.0,0
462,58.0,109320.28,103586.7,8,2.4913684210526315,0
788,83.0,73561.49,84835.83,1,2.0,0
751,18.0,182522.56,106076.55,6,3.0,0
679,24.0,103295.06,13267.74,2,2.0,0
786,79.0,178652.08,42520.01,8,2.0,0
318,70.0,189700.21,196890.08,4,4.0,0
781,36.0,216102.46,142131.35,9,3.0,1
568,59.0,54211.04,145799.29,4,4.0,0
554,47.0,119986.06,49338.11,1,1.0,0
547,31.0,182329.0,26252.94,4,3.0,1
459,71.0,103575.15,89661.49,4,4.0,0
782,25.0,73121.08,62232.27,4,3.0,0
730,75.0,72603.78,130124.99,5,1.0,0
522,54.499,39464.36,61128.61,10,3.0,0
520,54.499,72504.71,172524.32,3,4.0,0
698,44.0,204854.71,98856.51,1,3.0,0
533,47.0,247937.33,136008.16,2,4.0,0
844,61.0,80021.46,162953.75,3,4.0,0
449,68.0,118417.25,154853.46,5,2.0,1
347,73.0,117937.0,196808.1,2,4.0,0
392,37.0,103240.86,52364.23,4,1.0,0
548,51.0,209637.63,28677.36,3,1.0,0
765,91.0,156528.79,160305.43,2,3.0,0
464,53.0,4207.23,60854.63,9,2.0,0
440,66.0,82056.05,44805.76,1,2.0,0
738,59.0,30045.92,163447.55,0,1.0,0
461,34.0,158449.04,21352.34,7,2.0,0
697,90.0,223678.71,106928.45,4,4.0,1
578,33.0,44083.57,177161.25,4,1.0,0
762,47.0,66192.14,156522.47,8,3.0,0
674,67.0,159256.28,163598.7,7,4.0,0
612,45.0,225843.23,83370.83,9,2.0,0
723,69.0,159698.05,199505.89,2,1.0,0
480,22.0,121015.57,52190.9,0,4.0,0
408,34.0,104336.76,81298.87,2,2.0,0
768,72.0,19153.28,39104.36,1,2.0,0
656,54.0,2878.66,113739.61,10,1.0,0
849,47.0,22742.3,60960.87,1,4.0,0
375,81.0,132022.37,21578.03,10,3.0,0
665,68.0,16857.92,106681.07,1,2.0,0
789,54.499,194486.38,183746.63,10,1.0,0
455,63.0,160595.83,56431.16,2,2.4913684210526315,0
568,37.0,103480.63,98231.78,1,2.0,0
596,20.0,139971.66,192405.18,1,2.4913684210526315,0
813,73.0,27434.37,168456.34,10,1.0,0
782,41.0,16758.15,101540.68,3,3.0,0
698,32.0,43608.08,96118.67,10,1.0,0
326,54.0,203737.1,77228.37,5,2.0,0
483,32.0,100530.87,112544.3,6,4.0,0
400,44.0,36092.47,90932.66,8,3.0,0
832,54.499,135088.94,70784.29,2,3.0,0
479,82.0,213373.95,70609.79,0,2.4913684210526315,1
448,62.0,245442.03,134051.1,8,4.0,1
544,33.0,105547.63,36359.78,3,3.0,0
837,75.0,140524.67,131062.93,4,3.0,0
847,33.0,41483.48,168724.26,6,2.0,0
547,73.0,241546.01,62393.28,5,4.0,0
493,79.0,139020.36,20778.95,10,1.0,0
789,54.499,190361.81,177640.04,7,4.0,0
547,26.0,88819.67,123047.7,7,2.0,0
819,29.0,226894.45,28016.41,4,4.0,0
814,43.0,21864.2,136060.55,3,1.0,0
333,46.0,87488.45,48425.36,6,3.0,0
795,69.0,201492.98,153564.27,1,1.0,0
508,86.0,124405.07,53031.97,0,1.0,0
319,40.0,173500.25,28104.35,1,3.0,0
533,91.0,204375.52,122796.64,2,2.0,0
400,65.0,48136.38,190986.89,6,1.0,0
803,43.0,17248.53,57262.18,6,4.0,0
402,54.499,177596.55,76988.55,6,2.0,0
454,55.0,206461.47,15841.64,3,3.0,0
402,20.0,141129.77,168586.07,6,2.4913684210526315,0
463,69.0,33241.23,41927.37,3,4.0,0
672,24.0,39005.38,22650.87,10,3.0,0
645,54.499,85668.42,50659.94,0,1.0,0
416,31.0,247489.42,78225.45,4,3.0,0
629,76.0,127513.75,21138.52,4,3.0,0
769,42.0,188944.43,80581.83,7,1.0,0
447,34.0,234853.4,121061.17,8,2.0,0
688,23.0,224500.97,185308.94,0,2.0,0
568,67.0,53054.73,180419.66,3,2.4913684210526315,0
725,63.0,217970.62,98448.67,0,2.0,0
465,85.0,108695.48,106514.4,0,4.0,0
613,22.0,60357.96,103307.24,10,3.0,0
347,69.0,36258.46,166940.95,1,3.0,0
818,34.0,54485.97,163619.6,1,2.0,0
840,57.0,160592.13,184726.01,8,4.0,0
361,83.0,208158.07,44398.37,6,2.4913684210526315,0
528,56.0,106703.91,72822.2,1,3.0,0
584,76.0,92560.6,160242.05,5,4.0,0
692,71.0,166386.52,41751.84,10,3.0,0
674,32.0,97705.74,58399.59,8,4.0,0
737,54.499,23929.16,41386.28,8,1.0,1
672,46.0,209038.42,64878.01,3,4.0,1
619,41.0,65046.5,116744.18,6,2.0,0
619,77.0,230038.9,182626.33,2,2.4913684210526315,0
608,31.0,104727.53,10131.82,8,1.0,0
799,48.0,97371.22,22694.78,7,2.4913684210526315,1
629,91.0,218367.4,54938.63,6,2.0,0
453,59.0,189340.37,116755.06,9,4.0,0
531,82.0,168818.15,98132.25,3,2.0,0
642,32.0,37390.69,16681.59,4,4.0,0
547,76.0,83327.7,117591.57,6,2.4913684210526315,0
520,32.0,169046.57,128155.04,9,1.0,0
694,54.499,7739.92,153056.95,2,2.0,0
800,41.0,126369.56,74499.97,1,1.0,0
791,34.0,68549.67,20305.05,9,4.0,0
443,74.0,61866.7,22677.11,5,3.0,0
401,81.0,45318.93,197928.04,10,1.0,0
763,42.0,118408.99,129022.77,6,2.0,0
474,69.0,199266.25,147016.92,7,3.0,0
646,85.0,172323.75,55824.6,4,4.0,0
831,18.0,126025.07,50561.83,9,3.0,0
753,64.0,49173.26,116353.68,7,2.0,0
842,75.0,36361.87,171457.5,8,1.0,0
546,76.0,230724.99,11797.1,6,2.0,0
502,38.0,172426.57,155908.24,9,4.0,0
437,42.0,215420.54,185822.86,0,3.0,0
319,61.0,113477.31,66514.52,5,2.0,0
841,65.0,201755.73,13231.85,10,4.0,0
550,23.0,244947.97,67081.31,2,2.0,0
603,64.0,239476.47,163620.21,0,4.0,0
646,61.0,115431.48,61624.92,2,3.0,0
550,78.0,59947.79,48189.89,0,2.0,0
427,22.0,7757.2,190691.2,9,1.0,0
358,51.0,160219.72,185884.21,6,2.0,0
762,60.0,2371.19,79072.27,3,3.0,0
804,49.0,105597.53,190901.75,5,2.0,0
324,59.0,212538.32,25043.2,9,2.0,0
443,58.0,34883.3,66981.53,5,4.0,0
833,61.0,241077.26,123449.17,4,4.0,1
568,75.0,197510.9,119890.44,5,1.0,0
470,54.499,165459.08,71636.5,8,4.0,0
380,65.0,81208.78,79270.17,7,1.0,0
825,18.0,152133.25,112656.14,5,3.0,0
408,71.0,44717.48,197549.74,8,2.0,0
781,26.0,10801.89,46312.39,8,3.0,0
659,58.0,53626.27,27722.35,1,3.0,0
779,85.0,90475.6,117747.69,3,4.0,0
407,67.0,243983.84,176644.28,4,1.0,0
849,74.0,224806.75,194382.23,9,4.0,0
332,48.0,234451.64,133442.55,3,4.0,0
609,54.499,68703.43,76730.2,9,3.0,0
386,42.0,130968.23,43190.17,10,4.0,0
767,48.0,47690.56,142940.97,6,1.0,0
571,77.0,137961.51,165079.11,9,3.0,0
362,76.0,84609.62,193992.45,10,1.0,0
638,32.0,202734.15,116734.05,2,3.0,0
527,39.0,162575.2,103434.35,9,3.0,0
584,30.0,146129.95,144118.14,8,3.0,0
352,49.0,239565.08,10134.56,5,4.0,0
644,78.0,70174.08,41019.82,5,2.4913684210526315,0
568,23.0,8102.6,17553.34,2,4.0,0
840,60.0,95118.35,187123.64,8,3.0,0
478,75.0,227435.35,119634.92,0,1.0,0
404,28.0,28020.98,152241.28,9,2.0,0
791,54.499,248777.79,32920.38,10,2.0,0
479,69.0,43989.64,158626.45,9,4.0,0
721,30.0,2675.15,115157.05,9,2.0,0
360,26.0,217068.37,195242.04,10,4.0,0
739,75.0,52742.6,51164.92,8,2.0,0
423,56.0,107548.42,197216.83,7,1.0,0
529,19.0,145432.56,155382.29,2,2.0,0
370,18.0,153988.31,83298.57,9,1.0,0
515,42.0,203284.28,38475.34,8,1.0,0
499,54.499,93199.8,36625.73,10,1.0,0
818,80.0,27168.86,143667.83,7,1.0,0
743,55.0,176190.92,193761.45,4,1.0,0
632,78.0,96901.27,145790.38,2,2.0,0
564,29.0,188926.83,82672.89,1,2.4913684210526315,0
577,54.499,93835.25,21923.23,10,3.0,0
549,54.499,114169.57,180630.94,0,2.0,0
304,54.499,40002.72,175798.64,8,2.0,0
368,85.0,1552.91,131952.44,7,1.0,0
416,82.0,68630.12,198488.95,1,2.0,0
378,49.0,135494.35,131965.51,10,1.0,0
637,54.499,234816.2,12711.15,5,2.0,0
409,24.0,67432.01,160355.81,7,4.0,0
363,49.0,128844.34,62818.07,6,4.0,0
792,71.0,44917.64,146450.74,1,4.0,0
813,45.0,21334.36,76507.56,9,2.0,0
514,22.0,57685.02,126729.33,2,2.0,0
724,54.499,181632.04,22916.25,5,4.0,0
460,54.499,26432.8,24100.01,6,3.0,0
741,56.0,234519.05,16995.28,9,2.4913684210526315,0
592,54.499,120848.46,75375.76,5,2.0,0
368,74.0,63171.28,39853.12,2,2.4913684210526315,0
567,20.0,214513.28,14355.97,10,3.0,1
425,60.0,74014.14,168499.21,7,1.0,0
704,90.0,60320.1,173233.32,1,2.0,0
635,60.0,44639.26,105240.48,3,2.0,0
474,24.0,163737.88,81478.22,9,2.0,0
301,30.0,123778.12,196255.34,3,4.0,0
474,79.0,205296.59,178687.8,7,1.0,0
490,43.0,54888.27,26171.96,6,2.0,0
312,24.0,103135.93,65165.16,4,2.0,0
474,84.0,33649.53,159262.54,3,4.0,0
586,66.0,138371.14,41383.02,10,4.0,0
629,81.0,170125.97,122966.26,4,2.0,0
502,69.0,46158.95,41172.72,5,1.0,0
526,75.0,185855.06,91576.05,4,2.0,0
464,54.499,23520.17,55210.35,5,4.0,0
523,54.499,213662.05,160847.88,1,1.0,0
519,47.0,117676.15,136602.7,3,3.0,0
820,79.0,122383.6,101155.49,3,3.0,0
339,89.0,160329.82,58264.1,3,2.0,0
663,54.499,481.04,50474.72,2,3.0,0
363,66.0,189645.88,198718.73,0,3.0,0
742,24.0,175986.92,53031.31,1,1.0,1
602,44.0,184661.12,158279.26,10,2.0,0
405,23.0,87813.35,28790.2,7,4.0,0
607,57.0,41458.38,143973.0,10,2.0,0
338,74.0,48344.54,104048.48,2,1.0,0
337,24.0,89398.9,59045.92,1,2.0,0
398,62.0,153679.23,37460.35,5,3.0,0
430,55.0,21720.65,33001.25,9,1.0,0
502,43.0,41870.5,173129.57,4,4.0,0
536,63.0,13133.49,104168.75,6,2.4913684210526315,0
554,45.0,128239.13,176506.95,3,3.0,0
802,60.0,45351.99,90044.85,8,4.0,0
445,38.0,169601.15,10453.55,1,4.0,0
624,78.0,59147.39,110733.39,6,1.0,0
625,69.0,246595.09,67559.59,2,4.0,0
378,43.0,151069.45,142545.06,6,2.0,0
825,70.0,189293.86,23604.77,4,3.0,0
630,32.0,28913.66,119652.23,1,1.0,0
586,33.0,2382.76,44631.92,2,1.0,0
552,28.0,44424.43,143779.33,9,3.0,0
674,55.0,152797.71,113094.94,2,3.0,0
557,37.0,123270.16,84223.37,8,2.0,0
697,37.0,60230.82,62145.01,5,1.0,0
550,66.0,102303.01,189974.16,9,4.0,0
837,80.0,101484.33,187129.19,7,1.0,0
692,26.0,2022.61,117030.35,0,1.0,0
311,35.0,177202.77,67924.79,4,4.0,0
540,81.0,154427.96,132631.92,0,1.0,0
744,78.0,82564.81,125793.01,8,4.0,0
662,24.0,60330.94,179047.07,3,2.4913684210526315,0
558,28.0,54432.24,148987.16,9,3.0,0
761,54.499,107825.71,35880.56,4,1.0,0
358,32.0,69224.9,17659.0,4,3.0,0
724,54.499,91720.48,44006.5,7,2.0,0
633,70.0,40344.43,75853.85,0,3.0,0
506,55.0,196458.02,75737.1,9,3.0,0
634,62.0,155819.55,58387.6,9,1.0,0
340,54.0,95683.1,152635.4,7,4.0,0
322,49.0,96557.48,192814.03,1,2.0,0
312,54.499,195677.48,112338.48,2,2.0,0
776,18.0,171205.53,151772.23,2,1.0,0
566,61.0,18341.41,197612.64,7,4.0,0
820,72.0,91610.01,50288.95,6,3.0,0
705,53.0,184573.28,24031.13,3,2.0,0
577,45.0,130970.85,41623.5,1,3.0,0
818,74.0,118593.55,24748.9,5,2.0,0
773,59.0,187154.8,178689.07,2,2.0,0
663,28.0,226403.75,46700.86,7,4.0,0
808,57.0,91598.23,35663.64,6,3.0,0
383,38.0,77695.53,143246.47,10,1.0,0
588,20.0,5323.57,158776.65,6,3.0,1
499,53.0,32245.55,183992.4,7,3.0,0
406,54.499,16411.67,82524.47,9,1.0,0
762,41.0,163194.94,77215.05,5,2.4913684210526315,0
731,54.499,190468.16,35469.44,5,3.0,0
799,41.0,26372.77,164398.16,6,1.0,0
464,40.0,217327.81,155558.68,5,2.0,1
476,19.0,69135.85,105620.0,3,3.0,0
428,23.0,230686.96,108331.9,2,4.0,0
829,44.0,95711.71,189895.75,9,3.0,1
384,45.0,52284.15,128766.22,10,1.0,0
336,80.0,232489.59,21898.55,10,2.4913684210526315,0
839,20.0,79407.16,104049.02,3,1.0,0
340,56.0,212671.47,41530.13,6,1.0,0
491,78.0,73400.97,109310.77,0,3.0,0
786,77.0,27033.62,37647.17,5,3.0,0
339,39.0,80920.35,144320.81,5,4.0,0
434,78.0,38601.25,166152.5,3,2.0,0
305,20.0,220652.98,41860.37,6,3.0,0
601,54.499,238560.42,43474.84,2,1.0,0
794,44.0,17254.76,121616.91,0,3.0,0
445,62.0,10872.9,160513.36,6,1.0,0
766,58.0,102411.66,144107.52,6,4.0,0
581,41.0,145420.61,166108.13,1,4.0,0
815,54.499,155583.58,98351.01,10,2.0,0
542,62.0,80816.18,38946.55,5,4.0,0
778,54.499,91436.37,21477.23,10,2.0,0
641,86.0,168224.28,38851.26,3,2.0,0
839,82.0,248005.51,160074.57,7,4.0,0
756,34.0,128365.7,54035.48,3,3.0,1
592,55.0,172904.08,92628.41,10,2.0,0
539,36.0,75364.95,53110.55,2,2.0,0
398,46.0,127186.43,30255.92,3,2.0,0
624,28.0,15047.74,193795.65,7,4.0,0
365,34.0,20784.96,72265.05,0,2.0,0
845,63.0,6178.74,153641.18,2,2.0,0
552,82.0,77636.86,128664.83,3,2.0,0
378,83.0,62930.21,87927.24,3,3.0,0
719,54.499,74746.83,78213.63,5,2.0,0
805,79.0,141176.8,194546.02,1,3.0,0
725,78.0,44107.63,191567.38,10,3.0,0
381,77.0,131488.58,113489.6,0,1.0,0
304,54.499,5144.19,58074.84,1,4.0,0
559,37.0,74874.47,38433.13,4,1.0,0
534,76.0,42101.13,106061.14,8,1.0,0
713,54.499,185670.09,138477.36,4,4.0,1
693,54.0,115546.64,25279.49,0,3.0,0
673,56.0,227767.7,76263.91,0,3.0,0
520,29.0,52535.21,121444.51,5,4.0,0
416,37.0,140380.46,53211.71,1,2.0,0
499,54.499,35376.72,72089.68,8,3.0,1
841,44.0,103250.51,33901.47,1,2.0,0
533,73.0,46982.62,52315.59,10,1.0,0
776,35.0,151708.85,51742.1,9,4.0,0
669,60.0,225365.43,152599.88,6,4.0,0
341,87.0,96531.51,71288.09,4,3.0,0
357,77.0,244301.91,57106.02,0,3.0,0
480,32.0,35228.93,172430.64,3,4.0,0
721,64.0,221079.0,173647.8,10,2.0,0
687,23.0,167180.97,153833.47,6,3.0,0
328,54.499,177097.38,119585.22,10,1.0,0
466,38.0,37750.95,129832.77,2,3.0,1
517,60.0,80954.5,54080.73,1,2.4913684210526315,0
635,52.0,227452.25,96355.72,8,1.0,0
492,70.0,147005.26,100504.38,4,1.0,0
365,57.0,85260.33,147380.01,3,4.0,0
682,58.0,154518.15,50575.87,4,4.0,0
500,85.0,112908.85,173078.08,4,1.0,0
551,28.0,42379.5,153627.46,9,3.0,0
625,27.0,180202.42,77718.77,10,1.0,1
429,62.0,122204.06,79860.4,0,3.0,0
642,54.499,196386.39,84015.09,8,3.0,1
811,74.0,143355.67,74653.03,1,2.0,0
320,79.0,172041.58,130362.45,0,3.0,0
750,52.0,170882.45,21883.09,8,3.0,0
779,21.0,78912.65,172876.69,4,2.0,0
440,89.0,44168.22,39262.43,2,1.0,0
311,71.0,131964.77,190883.82,8,4.0,1
483,54.0,130322.42,142821.81,7,4.0,0
464,85.0,166789.68,16856.78,3,3.0,0
782,75.0,97931.77,151530.41,9,4.0,0
658,31.0,183319.2,111045.51,3,4.0,0
417,90.0,221786.39,164990.3,9,2.0,0
601,81.0,64620.34,117793.99,2,3.0,0
587,89.0,53157.34,46423.93,8,4.0,0
454,85.0,101285.47,27730.33,2,1.0,0
630,46.0,54791.09,189092.51,2,2.0,0
832,39.0,223819.42,55261.53,0,1.0,0
545,42.0,189509.91,45019.89,8,4.0,0
780,66.0,161249.41,184994.4,7,2.0,0
589,39.0,130818.74,175580.84,1,4.0,0
330,38.0,138083.11,198362.31,10,3.0,0
802,36.0,122010.31,14765.1,0,4.0,0
600,30.0,87797.24,60917.71,1,3.0,0
663,71.0,96020.15,27591.74,10,1.0,0
833,52.0,42283.35,126586.89,2,2.4913684210526315,0
709,47.0,4827.67,18040.96,1,2.0,0
552,22.0,184948.14,25496.84,1,3.0,0
580,44.0,11981.42,93416.96,0,4.0,0
425,45.0,127936.0,72720.98,7,1.0,0
658,51.0,99833.87,198273.63,4,4.0,0
484,59.0,137548.6,188954.59,5,4.0,0
510,65.0,59343.75,165381.48,5,2.0,0
354,66.0,147764.62,180525.15,1,1.0,0
550,85.0,219539.69,54076.29,9,3.0,0
686,52.0,111120.87,193958.08,2,4.0,0
703,61.0,75508.16,159907.05,1,4.0,0
632,43.0,6498.25,91019.13,6,1.0,0
435,46.0,125454.77,179436.52,6,4.0,0
572,21.0,227433.23,25514.31,3,2.0,1
845,61.0,224319.86,45069.97,5,3.0,0
638,54.499,110853.02,41581.38,1,1.0,0
775,61.0,18939.45,38882.92,10,2.0,0
558,58.0,26810.62,34743.1,9,1.0,0
533,73.0,40553.16,194547.43,7,1.0,0
448,54.499,215155.8,56769.85,8,4.0,0
779,61.0,31341.4,194437.2,7,1.0,0
607,87.0,246927.43,127942.92,8,3.0,0
580,81.0,64483.96,13292.73,6,1.0,0
694,82.0,201634.34,64999.01,6,2.0,0
713,26.0,55837.45,16804.08,9,3.0,0
325,21.0,143840.43,30033.04,9,2.4913684210526315,0
663,54.499,38566.22,83349.48,10,3.0,0
796,54.499,221626.41,163715.56,1,3.0,0
808,71.0,142215.96,174740.59,4,2.0,0
711,46.0,132897.86,55124.28,1,2.0,0
383,20.0,138574.49,64406.63,8,3.0,0
776,18.0,87779.04,95145.09,0,2.0,0
596,34.0,81210.5,52456.01,4,2.4913684210526315,0
527,78.0,210175.06,127733.62,3,1.0,0
845,54.499,224113.44,136420.07,7,4.0,0
798,80.0,21850.47,23124.48,2,3.0,0
771,83.0,72542.4,102044.07,5,1.0,0
564,20.0,7995.23,175331.61,5,2.0,0
806,22.0,232416.92,125267.5,7,2.0,1
577,41.0,135925.01,90594.66,3,1.0,0
317,34.0,145072.21,64544.53,3,1.0,0
774,19.0,145461.84,120936.11,1,3.0,0
452,54.499,201992.86,193531.6,7,1.0,0
747,54.499,129001.53,26517.71,4,1.0,0
660,54.499,102024.28,166296.78,8,4.0,0
594,21.0,79456.73,153396.28,2,1.0,0
330,54.499,29532.2,80795.51,8,2.4913684210526315,0
618,91.0,22987.29,63179.09,9,2.0,0
840,59.0,93427.28,195714.85,5,1.0,0
728,84.0,228009.93,25820.17,5,3.0,0
633,30.0,200323.93,36841.86,6,1.0,0
731,57.0,49592.2,60515.59,9,2.4913684210526315,0
463,30.0,233615.79,106092.45,6,4.0,0
717,82.0,249824.42,90219.19,6,1.0,0
