CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CUST00348,588,Spain,Female,87.0,4,159395.42,3.0,0,0,122286.73,0
CUST00349,553,Germany,Male,55.0,10,132274.07,2.0,0,1,37430.79,0
CUST00350,656,France,Male,56.0,7,86663.9,2.0,0,0,130782.73,0
CUST00351,322,Germany,Male,69.0,0,36105.53,1.0,1,0,169034.0,0
CUST00352,821,Spain,Male,20.0,8,200848.56,1.0,1,1,76108.73,0
CUST00353,399,Germany,Male,46.0,10,22610.42,4.0,0,0,151868.31,0
CUST00354,479,Spain,Male,48.0,9,152406.85,1.0,1,0,157158.28,1
CUST00355,522,France,Female,83.0,2,148592.29,4.0,0,0,132280.83,0
CUST00356,741,Germany,Female,62.0,0,83706.08,3.0,0,0,177822.12,0
CUST00357,624,Germany,Male,90.0,2,33852.14,2.0,1,1,37516.06,0
CUST00358,815,Spain,Female,39.0,1,1999092.8,2.0,0,0,170249.16,0
CUST00359,315,Germany,Male,27.0,6,115481.1,4.0,1,1,126038.9,0
CUST00360,635,Germany,Female,38.0,9,181318.22,1.0,1,1,172575.84,0
CUST00361,557,France,Male,34.0,3,4121.45,4.0,1,0,111208.75,0
CUST00362,796,Spain,Male,84.0,6,18625.79,1.0,1,0,72312.88,0
CUST00363,459,Spain,Female,24.0,2,43961.92,1.0,1,1,180466.79,0
CUST00364,774,France,Male,,5,28459.52,1.0,1,0,176706.68,0
CUST00365,679,France,Female,84.0,6,47926.69,4.0,0,0,60858.75,0
CUST00366,844,Spain,Female,47.0,6,171622.02,3.0,1,0,151380.56,0
CUST00367,726,France,Male,88.0,4,11749.27,2.0,1,0,27345.99,0
CUST00368,567,France,Male,46.0,5,9466.4,4.0,1,0,26335.81,0
CUST00369,716,France,Male,89.0,2,7913.03,3.0,0,0,107166.85,0
CUST00370,467,Spain,Female,91.0,3,174412.28,2.0,1,1,16794.7,0
CUST00371,342,France,Female,50.0,10,134033.87,4.0,0,0,92413.09,0
CUST00372,584,Germany,Male,76.0,5,92560.6,4.0,1,1,160242.05,0
CUST00373,696,Germany,Male,37.0,2,168901.98,3.0,1,1,179000.0,0
CUST00374,311,Spain,Male,46.0,6,138401.07,4.0,0,1,58408.47,0
CUST00375,601,France,Male,70.0,2,1833.71,,0,0,24626.25,0
CUST00376,552,Germany,Male,18.0,8,209637.44,3.0,1,1,129824.33,0
CUST00377,798,Spain,Male,51.0,3,87546.1,4.0,1,1,60318.24,0
CUST00378,334,Germany,Male,61.0,1,99890.32,2.0,1,1,14455.15,1
CUST00379,389,France,Female,31.0,5,195572.49,4.0,0,0,34927.62,0
CUST00380,717,Spain,Female,54.0,8,46772.7,3.0,1,1,188287.59,1
CUST00381,414,Germany,Male,52.0,9,2517.96,4.0,1,1,176264.5,0
CUST00382,495,Spain,Male,76.0,9,227209.59,2.0,1,0,167627.31,0
CUST00383,800,Germany,Female,41.0,1,126369.56,1.0,1,0,74499.97,0
CUST00384,792,Germany,Male,82.0,3,87381.78,4.0,1,1,145759.32,0
CUST00385,374,France,Female,23.0,4,204761.39,4.0,0,1,191832.81,0
CUST00386,712,France,Female,85.0,8,6573.73,2.0,0,0,117840.41,0
CUST00387,675,Germany,Male,55.0,6,50572.71,2.0,1,0,73288.28,0
CUST00388,719,Spain,Female,18.0,4,38822.02,3.0,1,0,161872.59,0
CUST00389,576,Spain,Female,58.0,5,184457.67,1.0,0,1,91764.12,0
CUST00390,693,France,Male,48.0,8,78021.69,3.0,0,0,119695.3,0
CUST00391,756,Germany,Male,,3,193226.69,2.0,1,1,112830.15,0
CUST00392,491,France,Female,90.0,1,10369.11,2.0,0,1,51309.39,0
CUST00393,398,Germany,Male,71.0,4,1520288.9000000001,2.0,1,0,10126.81,0
CUST00394,847,Germany,Female,48.0,6,79555.18,2.0,1,1,199778.85,0
CUST00395,395,France,Female,46.0,3,46729.98,3.0,1,1,89198.04,0
CUST00396,489,Spain,Female,20.0,0,204191.25,1.0,0,1,63925.13,0
CUST00397,336,France,Female,75.0,7,103062.53,2.0,1,0,155517.51,0
CUST00398,668,Germany,Female,78.0,4,142907.4,3.0,0,0,122579.7,0
CUST00399,824,France,Female,23.0,9,8270.96,3.0,0,1,177287.38,0
CUST00400,578,Spain,Male,37.0,1,197906.13,3.0,0,0,158409.19,0
CUST00401,516,Spain,Male,78.0,2,71720.64,3.0,0,0,63536.16,0
CUST00402,572,Germany,Male,63.0,9,173351.53,3.0,0,0,122526.41,0
CUST00403,361,France,Male,30.0,9,190118.65,2.0,0,0,105513.37,0
CUST00404,641,Spain,Female,,4,29279.06,2.0,0,0,191465.9,1
CUST00405,696,France,Female,,10,73975.14,1.0,0,0,55518.33,0
CUST00406,318,Spain,Female,21.0,3,180860.02,1.0,0,0,63928.55,0
CUST00407,476,Germany,Female,83.0,8,58044.39,,0,1,184881.36,0
CUST00408,695,Germany,Female,33.0,8,212043.49,1.0,0,0,96984.06,1
CUST00409,744,France,Male,48.0,7,77993.38,4.0,0,0,96878.36,0
CUST00410,532,Germany,Male,65.0,1,100582.55,3.0,1,0,174959.63,0
CUST00411,375,Spain,Male,60.0,4,24935.84,3.0,0,0,66249.6,0
CUST00412,564,Germany,Female,21.0,7,36918.78,3.0,1,1,142410.55,1
CUST00413,754,Spain,Female,79.0,7,68855.41,4.0,0,0,147089.38,0
CUST00414,683,Spain,Male,65.0,6,12227.21,3.0,1,1,94055.69,0
CUST00415,805,Germany,Female,45.0,3,48258.07,,0,0,73452.5,0
CUST00416,666,Spain,Female,33.0,2,102235.76,3.0,0,0,151864.57,0
CUST00417,443,Spain,Male,86.0,7,94990.56,3.0,1,0,58625.51,0
CUST00418,368,France,Female,,7,49673.59,3.0,0,0,165668.88,0
CUST00419,398,France,Male,82.0,9,20112.67,1.0,1,1,89118.18,0
CUST00420,695,France,Male,86.0,4,79536.96,4.0,0,0,13491.69,0
CUST00421,324,Germany,Male,31.0,2,186336.65,2.0,0,0,118161.52,0
CUST00422,768,France,Male,51.0,4,127524.89,,0,1,46939.38,0
CUST00423,783,Spain,Female,73.0,3,236700.99,4.0,1,1,98647.39,0
CUST00424,450,Germany,Female,46.0,7,34971.58,3.0,1,1,163583.74,0
CUST00425,443,Germany,Female,42.0,1,51829.49,4.0,1,1,46102.48,0
CUST00426,338,Germany,Male,83.0,10,70074.88,3.0,0,1,49541.44,0
CUST00427,408,Germany,Female,57.0,7,3250.47,3.0,1,1,100030.74,0
CUST00428,341,Spain,Male,32.0,9,235845.12,,0,0,100535.22,0
CUST00429,485,Spain,Female,49.0,5,111340.96,2.0,0,0,96197.29,0
CUST00430,697,France,Female,37.0,3,120412.37,3.0,1,0,141953.67,0
CUST00431,522,Germany,Male,,10,39464.36,3.0,1,1,61128.61,0
CUST00432,432,France,Female,84.0,2,218174.42,1.0,0,0,59500.28,0
CUST00433,462,Spain,Male,66.0,9,173158.06,4.0,0,1,14248.61,0
CUST00434,514,Germany,Male,84.0,4,107840.25,,0,0,82529.59,0
CUST00435,534,Spain,Female,18.0,5,219492.87,4.0,1,0,47196.91,0
CUST00436,308,France,Female,,0,226364.43,,1,0,122403.68,0
CUST00437,373,Spain,Female,78.0,0,12370.14,4.0,1,0,44422.43,0
CUST00438,791,Germany,Female,72.0,10,29831.15,4.0,1,0,179960.9,0
CUST00439,552,Germany,Male,86.0,9,6907.07,3.0,1,1,171312.72,0
CUST00440,529,France,Male,19.0,2,145432.56,2.0,1,1,155382.29,0
CUST00441,818,Germany,Female,34.0,1,54485.97,2.0,0,0,163619.6,0
CUST00442,473,Spain,Female,46.0,0,211232.02,1.0,1,1,192320.82,0
CUST00443,467,Spain,Female,21.0,10,116478.47,4.0,1,0,70763.7,0
CUST00444,469,Spain,Male,90.0,7,209427.44,1.0,0,0,196173.25,0
CUST00445,692,Spain,Female,81.0,0,138901.31,2.0,0,0,179199.31,0
CUST00446,493,France,Male,60.0,9,199041.95,1.0,0,1,78759.5,0
CUST00447,816,Spain,Female,29.0,7,92963.75,3.0,1,0,174174.04,0
CUST00448,328,France,Female,67.0,4,236348.46,3.0,0,1,180487.91,0
CUST00449,464,Spain,Male,85.0,3,166789.68,3.0,1,1,16856.78,0
CUST00450,721,France,Male,78.0,7,148872.64,4.0,1,0,176432.85,0
CUST00451,638,Spain,Female,90.0,7,88089.17,,0,1,92316.48,0
CUST00452,795,Spain,Male,68.0,10,234295.99,1.0,1,0,164155.35,0
CUST00453,664,France,Male,22.0,7,84433.6,3.0,0,0,31121.16,0
CUST00454,641,Germany,Female,45.0,2,208964.86,4.0,1,1,42715.53,0
CUST00455,799,Germany,Male,27.0,7,101077.05,3.0,0,1,195967.46,0
CUST00456,810,Germany,Male,69.0,0,191796.0,3.0,1,0,89074.3,0
CUST00457,626,France,Female,34.0,3,227969.48,4.0,1,1,161706.51,0
CUST00458,516,Germany,Female,82.0,4,116401.78,4.0,0,0,152546.38,0
CUST00459,600,Germany,Male,38.0,5,131533.8,3.0,0,0,159349.36,1
CUST00460,431,France,Female,71.0,4,82585.73,2.0,1,1,155278.25,0
CUST00461,369,Germany,Male,66.0,4,13673.92,3.0,1,0,183652.32,0
CUST00462,551,Germany,Male,39.0,4,163120.3,1.0,1,1,122591.51,0
CUST00463,714,Germany,Male,86.0,8,29910.63,4.0,0,0,90836.41,0
CUST00464,744,France,Female,81.0,9,88514.73,3.0,0,0,185793.68,0
CUST00465,481,France,Male,53.0,9,87373.48,2.0,0,0,77821.03,0
CUST00466,466,Germany,Male,38.0,2,37750.95,3.0,0,0,129832.77,1
CUST00467,390,Germany,Male,73.0,1,166677.58,1.0,1,1,172491.43,0
CUST00468,830,France,Female,90.0,9,43649.83,4.0,1,0,184043.31,0
CUST00469,338,Germany,Female,65.0,1,194584.09,1.0,1,0,190391.72,0
CUST00470,425,France,Female,35.0,7,62319.77,2.0,1,1,135387.22,0
CUST00471,750,Germany,Male,32.0,4,71821.87,1.0,0,0,146838.07,0
CUST00472,472,France,Male,61.0,4,85932.08,1.0,0,1,104528.93,0
CUST00473,519,Spain,Female,62.0,5,38188.14,4.0,0,0,64129.57,1
CUST00474,357,Spain,Male,,8,108566.12,1.0,0,1,13074.11,0
CUST00475,775,France,Male,57.0,6,20081.28,2.0,1,0,52187.74,0
CUST00476,755,Spain,Male,68.0,4,106779.02,2.0,1,1,196192.28,0
CUST00477,660,Germany,Male,47.0,4,84978.03,4.0,0,0,163212.55,0
CUST00478,300,France,Female,43.0,9,84566.36,2.0,1,1,101016.84,0
CUST00479,686,France,Female,48.0,8,165168.56,2.0,1,1,75282.31,0
CUST00480,647,Germany,Female,73.0,8,192255.72,2.0,1,0,22225.43,0
CUST00481,489,Germany,Male,78.0,1,88999.63,2.0,0,1,11926.0,0
CUST00482,804,France,Male,34.0,6,65503.67,2.0,1,0,153461.51,0
CUST00483,490,Germany,Female,41.0,9,123587.36,2.0,0,0,197258.94,0
CUST00484,807,France,Female,21.0,0,196929.77,2.0,0,1,58227.49,0
CUST00485,668,Germany,Female,26.0,3,161143.24,3.0,1,0,62161.99,0
CUST00486,708,France,Male,19.0,1,9500.34,2.0,0,0,187588.23,0
CUST00487,416,Germany,Female,52.0,9,119982.38,4.0,0,1,124391.74,0
CUST00488,433,Germany,Male,55.0,8,247741.27,3.0,0,0,43024.11,0
CUST00489,357,Spain,Female,62.0,5,88281.88,2.0,0,1,18680.44,0
CUST00490,472,Spain,Male,32.0,3,110179.2,2.0,0,1,117079.4,0
CUST00491,448,Spain,Male,59.0,2,71851.68,4.0,0,1,95985.88,0
CUST00492,379,Germany,Female,,3,124423.67,2.0,0,1,92097.93,0
CUST00493,512,France,Male,48.0,1,40230.33,3.0,0,0,194160.22,0
CUST00494,502,Germany,Male,69.0,4,61753.41,3.0,0,0,59946.73,0
CUST00495,528,Spain,Female,58.0,8,177934.08,4.0,0,1,102718.21,0
CUST00496,526,Germany,Female,74.0,5,34571.7,,1,1,50535.36,1
CUST00497,831,Spain,Female,59.0,1,231535.94,4.0,1,1,71139.94,0
CUST00498,740,Spain,Male,70.0,5,76990.1,2.0,0,1,155519.74,0
CUST00499,701,France,Male,73.0,8,143756.27,3.0,0,1,47487.09,0
CUST00500,346,France,Female,89.0,3,80457.67,2.0,1,0,138532.05,0
CUST00501,532,Spain,Female,70.0,0,119507.69,2.0,0,0,34632.44,0
CUST00502,604,Spain,Male,49.0,1,225950.33,,0,1,46208.82,0
CUST00503,825,Germany,Female,71.0,4,17144.32,3.0,1,1,14387.73,0
CUST00504,442,Spain,Female,54.0,9,214085.66,3.0,1,0,129788.27,0
CUST00505,714,Germany,Male,25.0,6,139393.42,2.0,1,1,198160.89,0
CUST00506,812,Spain,Male,28.0,7,166267.81,4.0,0,1,134730.31,0
CUST00507,672,France,Female,,2,13971.77,3.0,1,1,185431.03,0
CUST00508,558,France,Male,77.0,8,190349.78,2.0,1,1,110017.5,0
CUST00509,770,Spain,Male,,1,31944.6,,1,0,139254.42,0
CUST00510,311,Germany,Female,87.0,3,241205.29,1.0,0,0,185851.26,0
CUST00511,629,Germany,Female,59.0,3,199821.82,1.0,1,0,26381.61,0
CUST00512,657,Germany,Female,54.0,5,123216.99,2.0,1,1,123513.05,0
CUST00513,707,Spain,Male,,9,231041.74,2.0,0,1,119350.51,0
CUST00514,672,Spain,Female,,5,42268.32,3.0,0,1,16298.78,0
CUST00515,307,France,Male,41.0,2,247915.99,2.0,0,1,39677.87,0
CUST00516,421,France,Female,45.0,8,179204.76,4.0,0,0,114946.4,0
CUST00517,647,Spain,Male,54.0,10,24594.48,2.0,0,1,104558.27,0
CUST00518,389,France,Male,38.0,4,134147.88,4.0,0,0,75327.38,0
CUST00519,615,Germany,Female,50.0,1,177719.09,4.0,0,1,142566.35,0
CUST00520,477,Germany,Male,19.0,5,153255.57,3.0,1,0,78444.06,0
CUST00521,839,Spain,Female,45.0,2,105987.35,4.0,1,1,156085.06,0
CUST00522,340,Germany,Female,32.0,7,62035.71,2.0,0,0,163755.09,0
CUST00523,801,Spain,Male,18.0,2,59557.37,4.0,1,0,132469.84,0
CUST00524,444,Germany,Male,45.0,4,231737.59,1.0,1,1,63006.38,0
CUST00525,500,Spain,Male,67.0,3,58685.19,4.0,0,1,162505.04,0
CUST00526,760,Germany,Female,52.0,3,240601.26,2.0,1,1,57839.57,0
CUST00527,846,Germany,Female,45.0,1,52556.47,3.0,1,0,67571.81,0
CUST00528,552,France,Female,26.0,7,96070.94,2.0,1,1,125673.04,0
CUST00529,689,France,Female,41.0,2,3080.86,2.0,1,0,140918.67,0
CUST00530,555,France,Female,80.0,3,225785.98,2.0,1,0,80545.17,0
CUST00531,749,France,Female,21.0,5,26087.92,1.0,1,0,122363.66,0
CUST00532,309,France,Male,73.0,8,89332.31,3.0,1,1,57117.84,0
CUST00533,541,France,Female,58.0,3,210629.55,1.0,0,1,161014.89,0
CUST00534,550,Spain,Female,84.0,2,197974.48,4.0,0,1,198504.35,0
CUST00535,304,Spain,Female,65.0,4,210375.26,4.0,1,1,142689.91,0
CUST00536,418,France,Female,75.0,8,228526.9,1.0,1,0,70679.39,0
CUST00537,673,Spain,Male,56.0,0,227767.7,3.0,0,1,76263.91,0
CUST00538,364,France,Male,42.0,4,192624.79,4.0,1,0,15799.84,0
CUST00539,445,Spain,Male,77.0,10,145605.92,3.0,0,1,132921.11,0
CUST00540,523,Germany,Female,64.0,3,140387.32,1.0,1,1,124004.02,0
CUST00541,538,Spain,Female,78.0,4,3229.88,,1,0,191371.84,0
CUST00542,476,Spain,Female,44.0,6,180642.57,1.0,0,1,86405.56,0
CUST00543,581,Spain,Male,,6,56669.18,4.0,0,0,187255.58,0
CUST00544,362,Germany,Female,69.0,6,207174.35,2.0,1,0,154447.09,0
CUST00545,516,France,Female,65.0,0,138451.02,3.0,1,1,64720.59,0
CUST00546,760,Spain,Male,49.0,8,246811.97,1.0,0,1,13122.25,0
CUST00547,404,Spain,Male,41.0,6,52568.37,2.0,1,0,148065.62,0
CUST00548,398,Germany,Female,20.0,3,180866.34,1.0,1,1,104306.07,0
CUST00549,810,France,Male,44.0,3,136883.44,1.0,1,1,192752.64,0
CUST00550,684,Spain,Female,90.0,1,232951.71,3.0,0,0,14199.98,0
CUST00551,704,Germany,Female,57.0,5,66498.43,1.0,1,0,109161.92,0
CUST00552,817,France,Male,40.0,9,14859.4,3.0,0,0,159876.39,0
CUST00553,775,France,Female,24.0,2,135966.41,1.0,1,1,160056.81,0
CUST00554,736,Spain,Male,54.0,0,130403.26,4.0,1,1,137691.3,0
CUST00555,322,Spain,Male,24.0,4,77926.8,2.0,1,1,84930.77,0
CUST00556,757,Spain,Female,,5,246634.45,4.0,1,0,22776.11,0
CUST00557,382,Spain,Male,34.0,10,17427.86,3.0,0,1,67334.22,0
CUST00558,444,Germany,Female,36.0,4,142380.02,3.0,0,1,133718.95,0
CUST00559,384,Germany,Female,56.0,4,65054.23,2.0,1,0,156501.19,0
CUST00560,377,Spain,Male,53.0,9,478.0,3.0,1,1,165302.24,0
CUST00561,756,France,Male,32.0,10,2469622.8,4.0,1,1,157075.44,0
CUST00562,300,Spain,Male,80.0,7,120403.21,2.0,0,0,71520.43,0
CUST00563,350,France,Female,46.0,9,214297.62,3.0,1,1,141876.91,0
CUST00564,745,France,Female,,0,210016.81,3.0,0,0,194124.96,0
CUST00565,748,France,Female,73.0,7,203069.59,3.0,0,1,35935.31,0
CUST00566,787,Germany,Female,57.0,10,114754.31,3.0,1,1,148958.66,0
CUST00567,333,France,Female,33.0,6,223981.58,1.0,0,0,87896.39,0
CUST00568,647,France,Female,50.0,0,91818.06,,1,1,52748.79,0
CUST00569,394,Germany,Female,33.0,8,102096.73,1.0,0,1,70808.08,0
CUST00570,371,France,Male,47.0,3,63926.3,3.0,1,0,41629.68,0
CUST00571,453,France,Female,83.0,6,112021.27,1.0,0,1,164915.05,0
CUST00572,549,Spain,Female,61.0,2,246625.05,3.0,1,0,83617.67,0
CUST00573,737,France,Male,55.0,7,143310.17,4.0,0,0,188147.68,0
CUST00574,417,France,Female,68.0,3,207774.44,,0,1,193613.35,0
CUST00575,605,France,Female,77.0,1,65835.73,2.0,1,1,193491.05,0
CUST00576,567,France,Male,35.0,1,238980.17,,1,1,39585.17,0
CUST00577,353,France,Female,22.0,7,3293.3,2.0,0,0,75813.35,0
CUST00578,535,Germany,Male,57.0,7,232561.3,3.0,0,0,68973.12,0
CUST00579,688,France,Female,23.0,0,224500.97,2.0,0,0,185308.94,0
CUST00580,700,France,Female,,5,16839.05,2.0,0,0,26430.29,0
CUST00581,602,Germany,Male,29.0,8,151211.68,3.0,0,1,121836.93,0
CUST00582,506,Germany,Male,90.0,8,196311.01,3.0,1,1,102220.77,0
CUST00583,528,France,Female,39.0,1,100951.97,1.0,0,0,195491.21,0
CUST00584,374,France,Female,66.0,7,22964.33,3.0,0,0,193026.93,0
CUST00585,734,France,Male,67.0,7,207349.98,1.0,0,0,90559.73,0
CUST00586,402,Spain,Female,21.0,3,116624.58,3.0,0,1,93861.07,0
CUST00587,721,Spain,Male,67.0,3,65812.53,4.0,1,1,83061.63,0
CUST00588,605,France,Male,20.0,4,17713.86,2.0,1,1,159942.71,1
CUST00589,397,Germany,Male,33.0,10,160042.96,4.0,0,0,29034.41,0
CUST00590,634,France,Female,31.0,9,10575.47,3.0,0,0,32067.91,0
CUST00591,734,Germany,Female,81.0,6,197773.47,4.0,0,0,143891.63,0
CUST00592,746,Germany,Female,58.0,0,192688.0,1.0,0,1,13170.48,0
CUST00593,607,Germany,Male,,10,80735.68,3.0,1,1,137495.66,0
CUST00594,548,France,Female,76.0,8,118071.84,3.0,1,0,34452.25,0
CUST00595,465,France,Male,19.0,2,167304.9,4.0,1,0,159375.26,0
CUST00596,780,Germany,Male,27.0,10,239780.96,2.0,0,1,150531.31,0
CUST00597,634,Spain,Female,43.0,3,130037.76,3.0,0,0,44629.46,0
CUST00598,841,Spain,Female,21.0,6,249169.93,2.0,0,1,153817.21,0
CUST00599,405,Spain,Male,45.0,4,812764.5,4.0,0,0,160143.81,0
CUST00600,380,Germany,Female,19.0,4,131622.99,4.0,1,0,185856.8,0
CUST00601,432,France,Male,83.0,0,28903.89,4.0,0,0,147644.49,0
CUST00602,437,Germany,Female,33.0,1,139109.89,1.0,0,1,174844.22,1
CUST00603,483,Spain,Male,74.0,4,134078.33,3.0,1,1,131121.15,0
CUST00604,700,France,Female,40.0,1,212203.48,4.0,0,0,128848.11,0
CUST00605,629,Germany,Male,40.0,0,249137.9,4.0,0,0,138315.35,0
CUST00606,807,Germany,Female,,9,246544.53,1.0,0,1,87206.77,0
CUST00607,368,Spain,Male,42.0,2,59075.3,3.0,0,1,53429.02,0
CUST00608,845,Germany,Male,75.0,10,84611.39,2.0,1,0,88529.79,0
CUST00609,352,France,Male,54.0,0,68664.25,3.0,1,1,122744.14,0
CUST00610,749,Spain,Male,66.0,9,49919.89,4.0,0,0,141101.01,0
CUST00611,504,Spain,Male,32.0,7,37534.0,2.0,1,0,96773.69,0
CUST00612,425,France,Male,45.0,7,127936.0,1.0,0,1,72720.98,0
CUST00613,342,Spain,Female,84.0,7,218124.7,1.0,1,1,56909.3,0
CUST00614,410,Germany,Male,21.0,6,147466.89,4.0,1,1,44807.81,0
CUST00615,482,Germany,Male,64.0,6,218165.91,2.0,1,0,100510.29,0
CUST00616,394,Spain,Female,67.0,1,239873.66,3.0,0,1,144214.26,0
CUST00617,673,France,Female,77.0,8,95785.36,4.0,0,0,167671.15,0
CUST00618,819,Germany,Male,79.0,6,208916.95,2.0,0,1,75609.28,0
CUST00619,659,France,Female,,4,13083.8,2.0,0,1,126121.21,0
CUST00620,580,Germany,Female,,3,120268.29,2.0,1,0,100764.52,0
CUST00621,494,Germany,Male,60.0,7,92074.13,2.0,1,0,193589.81,0
CUST00622,494,Spain,Male,75.0,4,51212.97,1.0,0,0,177654.65,0
CUST00623,392,Spain,Female,69.0,5,109598.2,2.0,1,0,177631.96,0
CUST00624,360,France,Female,86.0,3,110925.63,2.0,1,0,120048.21,0
CUST00625,350,Spain,Female,63.0,1,202134.9,4.0,1,0,92998.19,0
CUST00626,702,Germany,Female,42.0,6,217229.65,1.0,0,1,133852.85,0
CUST00627,304,Germany,Female,,1,164237.61,1.0,0,1,40333.96,0
CUST00628,765,France,Female,52.0,10,158347.04,1.0,1,0,177764.82,0
CUST00629,833,France,Male,78.0,6,275456.0,3.0,0,0,61534.23,0
CUST00630,704,Germany,Female,32.0,6,143815.45,3.0,0,1,167110.83,0
CUST00631,812,Spain,Male,91.0,0,68611.19,1.0,1,1,66715.2,0
CUST00632,532,Spain,Male,52.0,9,73690.68,4.0,0,0,109183.71,0
CUST00633,823,France,Female,,9,23693.66,2.0,1,0,156732.5,0
CUST00634,645,France,Male,55.0,2,1589670.4000000001,2.0,0,1,84810.39,0
CUST00635,345,Germany,Female,,2,145952.1,1.0,0,0,78020.72,0
CUST00636,845,Germany,Male,41.0,10,55068.14,1.0,1,1,178695.72,0
CUST00637,377,France,Female,36.0,5,65759.23,3.0,0,0,23092.71,0
CUST00638,372,Germany,Male,63.0,10,193250.3,1.0,0,0,169891.51,0
CUST00639,548,France,Female,,2,198233.34,3.0,1,1,186357.71,0
CUST00640,346,France,Male,61.0,8,1232711.6,1.0,0,0,117000.58,0
CUST00641,420,Spain,Female,,4,37250.67,2.0,0,1,142234.41,0
CUST00642,513,France,Male,43.0,5,13898.1,1.0,1,1,173675.08,1
CUST00643,538,Germany,Male,,5,67867.22,2.0,1,0,92750.3,0
CUST00644,355,Spain,Male,52.0,7,182796.45,1.0,1,0,176969.7,0
CUST00645,649,Spain,Female,53.0,9,150204.16,,1,1,80729.66,0
CUST00646,406,Germany,Female,31.0,10,179526.69,1.0,1,1,68229.57,0
CUST00647,347,Germany,Female,73.0,2,117937.0,4.0,1,1,196808.1,0
CUST00648,636,Germany,Female,23.0,8,188676.47,2.0,1,1,15918.12,0
CUST00649,325,France,Female,49.0,6,120201.45,2.0,1,0,70716.55,0
CUST00650,556,Spain,Male,,10,21003.69,2.0,0,0,97124.51,0
CUST00651,307,France,Female,32.0,5,19964.57,1.0,0,1,69068.01,0
CUST00652,552,France,Female,,10,207875.68,4.0,1,1,63610.95,0
CUST00653,602,France,Male,73.0,0,157406.08,4.0,0,1,80429.34,0
CUST00654,355,France,Female,54.0,3,69781.76,3.0,1,1,85631.59,1
CUST00655,825,Spain,Female,70.0,4,189293.86,3.0,1,1,23604.77,0
CUST00656,773,Spain,Female,75.0,1,33933.83,3.0,0,1,157295.97,0
CUST00657,327,France,Female,53.0,0,161310.86,4.0,1,1,41966.9,0
CUST00658,377,Germany,Female,28.0,1,247371.49,2.0,0,1,17794.09,0
CUST00659,515,Spain,Female,44.0,7,37504.89,2.0,1,0,122172.04,0
CUST00660,685,France,Male,19.0,9,35486.22,3.0,1,0,137032.79,0
CUST00661,664,Germany,Female,39.0,5,116958.6,3.0,0,1,154453.04,0
CUST00662,825,Germany,Female,83.0,9,160665.35,1.0,1,1,26679.02,0
CUST00663,611,France,Female,34.0,1,6636.58,1.0,1,0,42627.75,0
CUST00664,306,Spain,Male,21.0,8,124917.73,4.0,0,1,44640.31,0
CUST00665,302,Germany,Male,31.0,7,20792.59,1.0,1,1,122791.65,0
CUST00666,662,Spain,Male,24.0,3,60330.94,,1,1,179047.07,0
CUST00667,807,Spain,Male,33.0,10,178099.4,3.0,0,1,144221.14,0
CUST00668,573,Germany,Female,83.0,9,184716.24,3.0,1,0,69794.41,0
CUST00669,805,France,Male,36.0,6,182433.11,2.0,1,1,172100.44,0
CUST00670,314,Germany,Female,18.0,2,16286.58,3.0,0,0,137260.79,0
CUST00671,491,Germany,Female,,5,196690.78,1.0,1,0,140804.94,0
CUST00672,784,Spain,Female,21.0,2,108051.75,4.0,1,0,191898.43,0
CUST00673,327,France,Male,75.0,9,118827.4,1.0,1,0,190569.28,0
CUST00674,338,Spain,Female,73.0,2,104922.62,2.0,1,0,83277.81,0
CUST00675,572,Germany,Male,70.0,10,214255.59,1.0,1,0,130808.65,0
CUST00676,530,France,Female,60.0,8,169992.59,1.0,0,0,48383.86,0
CUST00677,385,France,Male,91.0,5,125006.46,2.0,0,1,88263.33,0
CUST00678,773,France,Male,66.0,7,208571.76,1.0,1,0,61948.47,0
CUST00679,425,France,Female,77.0,3,201340.87,,1,0,79799.34,0
CUST00680,836,France,Female,33.0,3,1261.04,1.0,1,0,138327.21,0
CUST00681,444,Germany,Female,90.0,7,119719.99,2.0,1,1,49946.58,0
CUST00682,824,Germany,Male,77.0,6,10561.53,4.0,0,1,44262.51,1
CUST00683,511,Germany,Male,64.0,4,76796.62,4.0,1,1,82074.3,0
CUST00684,324,Spain,Male,32.0,1,200959.34,2.0,0,1,28646.21,0
CUST00685,693,France,Female,,5,2360130.9,3.0,1,0,164639.81,0
CUST00686,366,France,Male,,0,60516.67,2.0,1,0,192114.73,0
CUST00687,532,Germany,Female,37.0,6,5356.29,1.0,1,1,162253.98,0
CUST00688,408,France,Male,80.0,8,100584.09,3.0,1,1,110967.53,0
CUST00689,445,Spain,Male,50.0,4,83779.71,3.0,1,1,138085.96,0
CUST00690,410,France,Male,53.0,4,169241.55,3.0,1,1,163059.89,1
CUST00691,527,France,Female,30.0,6,123764.42,2.0,0,1,22963.4,0
CUST00692,410,Spain,Female,79.0,4,99711.82,2.0,0,0,89443.56,0
CUST00693,769,Germany,Female,85.0,9,57388.9,3.0,0,1,37318.28,0
CUST00694,333,Germany,Male,40.0,3,207120.1,2.0,1,0,27241.17,0
CUST00695,668,France,Male,89.0,0,62097.32,4.0,1,0,154204.88,0
CUST00696,724,Spain,Male,30.0,5,13683.74,1.0,0,0,173033.46,0
